,Transacton_Id,Account_no,Time_stamp,Amount,Transaction_mode
324,975acf4731b7f4d,1086467072139920,2021-11-18 06:43:15,+32275,RTGS
325,85e15fda2594184,1022320493598950,2021-09-06 02:18:10,-25300,Cheque
326,a2af3edc92a6f44,1074282333681690,2022-06-30 17:06:45,-52750,NEFT
327,6124c03264c4fd4,1083022235953120,2021-10-08 08:02:05,+33850,Wire Transfer
328,257ff798a79d9d0,1014622353878620,2021-12-06 01:24:35,+38575,RTGS
329,09c303eebe322bd,1057083014318960,2021-05-27 17:05:05,+57475,Cheque
330,2126321ded80671,1075665564625900,2022-07-20 05:16:01,-17875,NEFT
331,d6773e5e62e6efa,1027347638370510,2021-05-09 13:03:56,+48700,RTGS
332,5d7c7851b467623,1058068245040740,2021-07-22 18:30:17,+58825,Cheque
333,36621b5567bf3b7,1066899189919720,2021-10-01 00:43:14,-6625,RTGS
334,62010712b2a50a0,1052071228674580,2021-11-15 22:33:55,-10000,RTGS
335,b88254bc30d02e4,1054947504024690,2021-11-16 22:26:12,+10225,Wire Transfer
336,6b5497d964652f6,1067267028430030,2021-04-23 08:37:24,+56125,Cheque
337,4ae82fd4a9fead0,1024195979203110,2021-05-27 14:40:05,-25300,NEFT
338,9cb39ac72b204bf,1039293794465120,2021-07-10 19:55:01,+33625,NEFT
339,dec037615958205,1090456367223600,2022-07-27 12:03:47,+56125,RTGS
340,b829d0743cd8e96,1090915075798670,2021-08-27 23:09:45,-44425,RTGS
341,04e1da9b4b3d0d3,1098841511742590,2021-05-03 01:36:29,-22600,RTGS
342,f75e708714e6934,1085316178673130,2022-07-27 08:59:44,+23050,Cheque
343,875458d7fe93159,1097378780575750,2022-09-14 15:25:04,+45775,Cheque
344,f1873c9755e2c92,1066602431817480,2021-02-09 10:20:03,+32950,Wire Transfer
345,2c67eed5ad0c38a,1016120194046740,2021-01-25 15:03:26,+34750,Cheque
346,6db06d56049399e,1061157394019120,2022-03-07 21:38:38,-20575,RTGS
347,942f15588b69081,1075065944869930,2021-06-14 23:28:23,-23725,RTGS
348,20a2104289d6e34,1017120488033080,2021-11-18 16:26:11,-40375,NEFT
349,22874636aaefa28,1071529446057420,2022-06-09 11:32:59,-29575,Cheque
350,07264b37158d74f,1066805264932820,2022-01-22 02:31:28,-43525,NEFT
351,55fe2574c13aaf8,1048046146891710,2021-11-14 00:57:55,-25525,Wire Transfer
352,8e2a8d5934b5e1d,1047810382558530,2022-03-29 17:43:35,-27100,Cheque
353,b2c2a238d37ed02,1029048252810340,2022-08-25 03:12:27,-34075,Wire Transfer
354,978f38bdac7a6de,1030282108991460,2021-10-08 23:19:23,-18775,NEFT
355,109621e1e235bc1,1055666979813260,2021-03-15 06:44:57,-5725,RTGS
356,451f91de68a51c3,1033006913203470,2022-01-28 16:55:55,+34300,RTGS
357,fc004f862481a1d,1060226862124800,2021-04-27 17:02:20,+37225,NEFT
358,8d867bd69c39992,1051858299878560,2022-06-08 03:50:42,-19225,Wire Transfer
359,a4e9c20193a2c20,1062258697945070,2021-08-04 13:23:09,-38125,RTGS
360,b10c627dc57ced1,1099400324999380,2021-07-30 21:07:29,-1450,Cheque
361,c0d33c0034d6fa9,1034249308338190,2022-07-19 10:24:41,-27775,NEFT
362,8e347278d53e392,1025226819334090,2021-04-25 11:52:34,+14275,Cheque
363,0c1fafebbbbf5a4,1044532288365990,2021-05-03 04:16:58,-27100,NEFT
364,8b62e376069aa4e,1067255984415850,2022-08-31 07:35:02,+13600,NEFT
365,570f6686d56c894,1052053088560750,2021-10-09 19:01:16,+34075,NEFT
366,54e6093ee57bdc7,1066732714518320,2022-02-11 07:28:01,-57250,RTGS
367,30dc4dbed3431fb,1066500825297980,2021-01-28 12:11:39,+39250,RTGS
368,3c42ac088c498f5,1069021858375220,2022-08-05 18:35:29,-15175,NEFT
369,c00f40cdd0a87c2,1038577864890060,2021-07-21 06:43:14,+19675,RTGS
370,c2cb9a0dd8b3240,1025350685115370,2021-09-02 09:37:08,+35200,Wire Transfer
371,d090d25a657afb8,1072501424255920,2022-04-17 14:27:43,-32050,Wire Transfer
372,0eb79a603bcf91a,1082482470218320,2021-05-28 08:02:39,+45775,Cheque
373,6f98bad132d5a8d,1078842804616740,2021-09-20 12:37:15,+24175,Cheque
374,9a0f98fd5e8b148,1072456878066630,2021-12-25 17:28:04,-16075,NEFT
375,32cb8bb329c61a5,1013295844067970,2021-06-16 20:03:30,-3025,Cheque
376,b7db498edd6df78,1098868870862160,2022-02-14 06:25:03,-17650,NEFT
377,4752815519d711e,1083518506870590,2022-03-20 08:45:09,+45325,RTGS
378,6c7d2f46e407e8d,1033710722132380,2022-04-27 07:35:28,-51625,NEFT
379,5424266dfa26d4c,1093543192457180,2021-06-08 14:38:03,+10900,RTGS
380,f0aa86554b46c9d,1096590538484680,2021-08-08 18:57:13,-14500,Cheque
381,cb6b645e833f39f,1070585109827660,2021-12-10 01:50:33,+47125,RTGS
382,6f5c678a7b3db56,1085971123575960,2022-04-11 18:26:11,+36775,Wire Transfer
383,2055b924b1fba50,1081566354140550,2021-09-25 09:57:46,-12925,NEFT
384,fe2c26c04bab3a9,1098671152076060,2021-07-20 01:02:36,-2125,Cheque
385,c286e0dd4c121c3,1014523026314140,2021-04-06 13:05:02,+20350,RTGS
386,8c5efaeade7cde3,1032628389509190,2021-05-13 05:58:31,+16300,Cheque
387,dc4510893ba1623,1012478988110200,2021-06-20 23:41:37,-25750,Wire Transfer
388,6308aa5b11e6263,1012308892086400,2021-11-15 05:05:47,-32050,Wire Transfer
389,716cc9361139c33,1043018575818980,2021-09-20 07:27:09,+11125,NEFT
390,98815197414b299,1034850359793440,2021-01-17 02:52:51,+42400,NEFT
391,f862c4ec74d5291,1043205631805220,2022-02-08 10:08:39,-1675,Cheque
392,9acb9245e395f50,1096713233940810,2022-09-25 03:05:45,-48925,RTGS
393,660bab04b6883f3,1043560958497450,2022-07-20 14:57:47,+35650,RTGS
394,483ddf2ee4afac5,1029998642554490,2022-08-10 01:59:48,+16525,NEFT
395,77bec9a40bf1013,1049672103359030,2021-02-10 05:13:24,+53425,NEFT
396,95c3a9758896855,1016438444133050,2022-06-07 00:52:13,-41050,Cheque
397,ebc0abeca8e0415,1099963242544550,2021-05-13 12:37:09,+51850,Wire Transfer
398,b74d6456af586a6,1095827649551240,2021-08-02 21:08:54,-3025,Cheque
399,7c52ca7b5becdd3,1022064260635460,2021-02-13 17:26:42,+35425,RTGS
400,a71156870a19036,1048868784645060,2022-09-06 09:15:38,-12700,RTGS
401,732cf544d0322b7,1029779111777690,2021-08-20 16:09:03,-16975,Cheque
402,ad9e3e0ba4514d1,1039075207775020,2021-07-04 17:10:03,-36550,Wire Transfer
403,da193000126ecf6,1093018387659280,2021-08-13 16:07:58,+20575,Wire Transfer
404,472eb7270fcaaf5,1025165779050750,2021-12-11 04:57:15,-57025,Wire Transfer
405,83cbf1ecde718c3,1094799203987380,2022-07-16 22:21:20,-57250,Cheque
406,494d48603546f21,1083864553701440,2022-04-07 20:20:43,-30025,RTGS
407,f4a53bbef3d32f1,1093842319044210,2021-07-24 18:27:52,+33625,RTGS
408,36a7f4f1b3d0996,1053969463695260,2021-11-02 21:02:12,+38350,Wire Transfer
409,11c51b337bf51f3,1049836698344690,2021-12-05 00:03:45,+13825,Cheque
410,685af3140eac029,1077785545025850,2022-04-05 05:33:40,-53875,NEFT
411,c4cb1c27d14023d,1070969251431340,2021-04-18 13:13:56,-51400,RTGS
412,1883e7b4fcf2b12,1012220396876110,2021-11-25 01:48:19,+10000,NEFT
413,45b9f90a38ce851,1069778172282200,2021-01-28 05:14:00,+47575,NEFT
414,747729c18ee2d85,1039200281686820,2021-07-06 21:48:35,+7975,NEFT
415,e57eb0eda83efbf,1085140561158750,2021-12-19 18:37:33,-53875,NEFT
416,3038af63126f317,1017037955574180,2021-06-16 04:09:57,+31600,NEFT
417,cfe0c9a9c729eac,1098960421501080,2021-06-28 03:23:40,+37675,RTGS
418,4f85ba3ab3f596f,1060557252459560,2022-06-13 07:24:49,-27775,RTGS
419,3cece3b3eb997c1,1014490051504640,2021-10-22 16:20:40,+38125,Cheque
420,b539ec04f1627fc,1042514594839280,2022-08-25 02:06:11,-28675,RTGS
421,be9c16e411cb51d,1071230483095710,2021-12-27 23:12:56,+16300,Cheque
422,6966df836e5ce7a,1020149431418670,2022-04-22 00:10:17,-56800,NEFT
423,5923050facf8c54,1044144821370910,2022-07-01 14:00:58,+1675,Wire Transfer
424,9564ec21ef13679,1056271281220680,2021-05-03 13:20:16,-30700,Wire Transfer
425,067e6bffe00b643,1081892033732550,2021-01-13 02:22:57,+29125,NEFT
426,fa26a49691ca5f4,1058373404264580,2021-10-21 11:54:24,-49150,Cheque
427,9ac81e4da5eb3c4,1093694947010910,2022-04-12 08:53:49,+24850,RTGS
428,0c8ba0d61b4af9d,1046747291454940,2021-08-09 22:06:38,+53425,NEFT
429,e33cebbd48a964b,1024570981510350,2022-06-16 13:03:19,-8200,Cheque
430,e2fc19aceb565f1,1020930440928520,2022-02-11 18:47:52,-2350,NEFT
431,4afba477b1d5bad,1095316274211950,2021-03-08 14:37:42,-48250,Cheque
432,7c7cc8ac0aeff8f,1058787207235580,2021-09-28 20:32:51,+28225,Cheque
433,b42525c361b48b0,1093214887395920,2022-03-20 03:23:04,+29350,Wire Transfer
434,4bce22279790810,1013760729222700,2021-07-24 19:38:56,+59500,Wire Transfer
435,da15bccdfd3215b,1054397327472750,2021-09-07 11:29:41,+25300,RTGS
436,02fb2fc9a139cae,1068511028870110,2022-08-18 14:30:56,-48700,Wire Transfer
437,a6eb13cf2253220,1076113064841050,2022-05-16 07:46:52,+100,Cheque
438,ed0aca4831e6ec0,1054315991116690,2022-07-22 14:20:48,+34975,NEFT
439,6d2f0b9f6624985,1043642280624280,2021-10-26 08:35:11,-37900,Wire Transfer
440,75156417ce63e66,1081488724046050,2022-08-22 20:26:05,-6175,Cheque
441,42239ff613ce055,1087050964177380,2021-05-06 07:42:52,-48475,Cheque
442,f2ad8de4f3e35de,1083654494643950,2022-03-29 19:35:01,+6850,Cheque
443,87250ee175c2844,1067267028430030,2021-05-14 10:39:17,-12700,Wire Transfer
444,e40581c67acd93d,1039753523323170,2021-03-03 19:17:55,-36775,Cheque
445,473fc1291e3df85,1058221175819100,2022-07-10 10:21:50,+13150,Wire Transfer
446,da9c28eb7cb5040,1031348587150380,2021-11-28 20:54:49,+16975,Wire Transfer
447,7bcac8609095ae4,1012028424931380,2021-01-14 21:45:19,-59050,Wire Transfer
448,98684156267d657,1029038055891020,2022-09-06 06:12:39,-39025,Cheque
449,3d4905c02ff6f96,1075320217507960,2021-11-06 18:50:08,-35200,RTGS
450,da71afc82c5dc22,1043444119733140,2021-02-22 21:23:25,-26425,Wire Transfer
451,90be767fb6ddfde,1041139565793950,2022-01-01 11:37:27,-20125,Cheque
452,f5970d6fc49fe0d,1032143158687290,2022-02-01 08:30:53,+25975,Wire Transfer
453,39a0205a27b04cc,1019893159095110,2021-06-08 23:58:01,-36100,NEFT
454,d6aaaf7fd503b37,1054144867721680,2021-08-08 03:06:23,+52300,RTGS
455,0ee5ba558377bf1,1083427235313030,2022-05-26 15:34:37,-43975,Cheque
456,b3b5c4bb30ba427,1030837398621780,2022-02-28 01:56:45,+22825,Wire Transfer
457,c6d7a05486765c7,1044389703770870,2021-05-21 03:59:14,+25975,Cheque
458,a06d9561920b541,1050656024798010,2022-01-16 14:28:03,+25750,Wire Transfer
459,79a6082f1b0bc74,1070944685071600,2022-06-27 10:03:09,+53200,Cheque
460,5daf7c16d6aca01,1012307072297750,2022-02-18 10:58:11,+19000,Wire Transfer
461,108854dbcb33965,1041354877630400,2022-06-15 23:26:11,-56575,RTGS
462,7b66bbd633c62b5,1016589033926400,2022-02-06 06:21:31,-7075,NEFT
463,f02ed41b3fae8bd,1082007241001490,2021-03-28 05:04:34,+2800,RTGS
464,b8c98ce4835a0c7,1051468255152090,2022-03-25 04:18:29,-25525,NEFT
465,a526f0e5b242228,1049731635637420,2022-08-04 13:27:30,+44200,Wire Transfer
466,39807fdba6dae81,1038740382932620,2022-04-16 16:47:41,+40150,RTGS
467,82ee58ea8caa883,1060557252459560,2021-01-18 08:54:07,+44200,Wire Transfer
468,e9eae6274bfc4ea,1034308048373660,2021-04-17 13:04:12,+2575,Wire Transfer
469,eaca5517851b720,1090009985460330,2021-09-24 04:19:07,-32950,Wire Transfer
470,5087b3b79e61e14,1069926116952310,2022-03-02 14:46:59,-49600,Cheque
471,57946f3d1ead34e,1044106632601860,2022-06-22 07:42:02,-7300,NEFT
472,61e8aea34986ef8,1050198504487620,2021-01-09 14:37:31,-54775,NEFT
473,bf450532cc35e08,1098861710499060,2021-05-01 23:07:09,+41725,NEFT
474,400aebe41352e51,1045401065512670,2021-07-02 07:19:23,-31375,NEFT
475,8fbb26fa5b7d729,1061704381572500,2022-01-16 08:20:20,+3475,Wire Transfer
476,8ca302030d54dcb,1046803843302500,2021-08-18 03:04:01,+18550,NEFT
477,cfbbdee690140e1,1092195226724530,2022-04-21 02:27:18,-8650,NEFT
478,bdf795612d3d2ef,1057722890451310,2021-11-16 20:23:35,-11800,Cheque
479,20895dc0b8098b9,1037814787589980,2021-07-07 22:32:35,+51175,NEFT
480,9817a37c7d9b903,1098886269371700,2022-08-02 18:04:57,+23950,Cheque
481,7c273fe1931e4b7,1031007764411650,2021-05-04 20:27:13,-55900,Wire Transfer
482,f92113676548d24,1077274936107590,2022-01-25 16:22:11,+39250,NEFT
483,0f8bbf8d101d005,1027269288672360,2021-03-31 14:58:39,+42400,NEFT
484,e1893b09500b78d,1031359642530390,2022-04-30 10:27:27,-30250,RTGS
485,917b9d96298d3af,1046747291454940,2021-05-26 15:59:10,-31825,NEFT
486,7383bc27bf67c39,1088254884357980,2021-07-14 02:07:04,-48025,NEFT
487,53151925d63b752,1021973044910950,2022-08-13 22:24:24,-53425,RTGS
488,d9d5fb6ba0064e2,1087612307674130,2021-03-24 14:28:19,+19225,Wire Transfer
489,cd379b0f1bddac1,1045467155564220,2021-01-28 00:43:47,+9100,Wire Transfer
490,b7b90bd3aba0719,1074321674818270,2022-06-09 11:54:06,+22825,Wire Transfer
491,9cc65c96241ea94,1059927310964000,2021-04-04 16:09:11,-50050,RTGS
492,c122ba95eaeef1b,1059989849594000,2022-01-09 09:59:41,+15400,Cheque
493,159f5589d570ff4,1090587479809080,2022-09-04 14:51:36,+35200,RTGS
494,263217af33b3c12,1042299613059080,2022-08-20 21:51:10,+43750,Cheque
495,4fad5e35ff0bf83,1092055311021250,2021-02-09 14:11:07,+50500,NEFT
496,47fb09b810f493f,1021079620561360,2021-05-08 22:07:10,+54100,Wire Transfer
497,af1f31d7d4f489e,1031422271971170,2021-04-27 21:19:55,-43300,RTGS
498,038adf8d82ad700,1082125652190940,2021-03-09 11:19:56,+49825,Wire Transfer
499,13f2ad89ce9360d,1073723314795130,2022-07-28 01:26:55,+45775,Cheque
500,e02878cb6f611de,1042769538108360,2021-06-19 21:14:33,-5050,RTGS
501,6e736bd77118f37,1095411788796540,2021-08-18 19:48:41,-37900,Cheque
502,d43e340a7dbd19e,1019317973212260,2021-03-02 07:42:32,-46675,Wire Transfer
503,afe4a877f7c9f1e,1067103372138290,2021-11-29 04:59:17,-22150,RTGS
504,5b9826bbdce7718,1096674724655750,2022-04-24 01:35:54,+20125,NEFT
505,73eb6294c108022,1012116813803570,2021-10-25 21:34:58,+46000,Cheque
506,9490b4e4c761d3b,1035462333387280,2022-05-29 10:14:32,-7525,Wire Transfer
507,de9006b325a63e4,1075055571554230,2021-07-03 22:19:40,+37225,RTGS
508,fe78b54240c644c,1044503247718230,2022-07-07 23:23:50,-43975,NEFT
509,baacc346bc64569,1075594644212260,2021-03-25 01:55:32,+26200,RTGS
510,5df8128849bcd27,1038231182287200,2021-12-04 00:42:25,+30925,Wire Transfer
511,808488d92ef62dd,1039992487782810,2022-02-03 14:50:10,-56575,Wire Transfer
512,185c7fd9d97912c,1019897680264440,2021-09-16 10:43:51,+42400,Wire Transfer
513,69dccb265e6a96d,1099960945521170,2021-02-26 10:58:29,+55225,Cheque
514,8094afa40bbacae,1045589223363140,2022-06-15 01:32:35,+18775,NEFT
515,94777c94cd1c673,1065825789667470,2022-03-20 21:13:10,+33850,Wire Transfer
516,6a590151bc3430d,1076888426776370,2022-01-10 04:24:45,+52975,NEFT
517,8aaf52535340ea2,1080532933578510,2022-04-22 03:26:10,-42850,RTGS
518,ddfd338fcc1f10d,1074266380257000,2022-09-05 01:00:07,+57700,Cheque
519,214951bb335f16a,1029573633683610,2021-09-13 14:45:33,+31375,Wire Transfer
520,063e6928d58f4cf,1098427822202010,2021-01-15 03:05:17,-36550,RTGS
521,e50c9a497a0eb7e,1050462790865210,2021-06-12 02:43:57,-30250,Cheque
522,d19552178669b7c,1051667923017740,2022-01-30 12:47:52,-6850,NEFT
523,92b439f878e3604,1093467229820510,2021-02-24 13:00:30,-24625,NEFT
524,8dbd2787a434ba7,1011569900965680,2021-07-01 07:59:01,-3925,RTGS
525,dab52ad500280e8,1013745918492830,2021-07-26 09:32:52,+55675,RTGS
526,8a4cd82c021b26a,1041047675960420,2021-07-17 23:46:31,+43750,RTGS
527,ad3752c938d4883,1066583539778750,2021-03-10 08:44:02,+7975,RTGS
528,13b29b7b274c79c,1090467167982900,2021-11-03 03:38:58,-35650,Wire Transfer
529,4a32efef7c4040c,1096424004316070,2021-07-06 14:04:22,+24625,RTGS
530,383748fb9d4924a,1023976415922220,2021-11-03 07:42:18,-27325,Wire Transfer
531,0158042f81a91aa,1083302910605970,2021-04-02 13:41:28,-30925,Wire Transfer
532,598253953f77572,1019904045543970,2021-06-22 17:32:57,-39025,RTGS
533,672d86c7803b000,1040764146767260,2022-04-24 18:30:43,-14950,Cheque
534,575e110212b7ae1,1093214887395920,2021-02-01 11:33:41,-15400,NEFT
535,41c0d4700f1625d,1082818657067100,2021-09-22 07:58:45,-37000,Wire Transfer
536,4bd42ed52521c7c,1044700646214270,2021-06-02 22:56:02,-45100,RTGS
537,24ff5baacad272f,1040559330944850,2021-08-20 21:57:31,-53875,Wire Transfer
538,acf4e0391b0ef80,1075537833332330,2022-02-19 14:39:55,+49600,NEFT
539,0c7f6e3fd0e00cd,1043343023680850,2022-02-18 03:07:49,+12475,RTGS
540,a7a039090064746,1079785913119540,2022-07-05 22:42:36,+37225,Cheque
541,0d3fc5fb4a2f87f,1063985530562290,2021-02-17 09:09:44,+12025,RTGS
542,c73174657c0fef7,1052045437949890,2021-12-14 00:26:07,-25075,NEFT
543,accf37c7b440e49,1050166571612830,2021-08-22 23:00:08,+35425,RTGS
544,7d3b68957981593,1098534134328930,2022-04-10 02:09:32,-8425,Cheque
545,2691ea7c2d384bc,1095910452958300,2021-08-11 21:41:48,+55900,RTGS
546,9e4d139619bbe4c,1096724222602790,2021-07-09 03:32:04,-58150,NEFT
547,83e109b0f348524,1027744113717500,2022-04-15 07:03:45,+21025,RTGS
548,f517065ba6d4616,1052350999510350,2021-09-27 11:51:34,-8875,NEFT
549,dbb90b55839bec4,1024880678304640,2021-02-04 16:05:20,+19900,NEFT
550,7a9b8850507c9a5,1021973044910950,2021-08-09 20:21:08,+28450,Cheque
551,ee886a1de847286,1050194626761960,2021-12-26 15:13:16,-42625,RTGS
552,11cc014579d077c,1068967445158480,2022-06-18 20:32:54,-9100,RTGS
553,2f292ea03b42151,1028088786024660,2021-12-25 13:01:52,-12025,NEFT
554,2a4ee5413a5ba58,1033145086374250,2021-01-13 12:08:45,-11575,NEFT
555,116a13a074bb9ee,1016882066453210,2021-11-25 20:24:23,-19900,NEFT
556,09dad2890c4b8fc,1037228305724770,2021-02-21 09:40:35,+55000,Wire Transfer
557,41c0927070d8b11,1017661159098120,2022-01-16 14:15:39,+12475,RTGS
558,db77309e9b6e217,1022753689987420,2022-06-14 02:43:44,-20800,RTGS
559,f7724403d414322,1060931436896920,2021-01-12 23:25:24,+27550,NEFT
560,0cdaf497b1322a2,1062847375102820,2021-09-08 13:03:05,+55450,Wire Transfer
561,41f1cfc551e22f2,1058085933924900,2022-03-25 19:50:07,+48250,Wire Transfer
562,459618b9667754e,1067028383513260,2022-05-29 02:55:49,+12025,RTGS
563,c3f258fa06a62c0,1081190682146120,2021-08-11 21:18:13,+1900,RTGS
564,5129d41c4bad9b1,1085457589878140,2021-03-22 20:26:03,+42400,Wire Transfer
565,60d2d7988adbefc,1048592803375710,2021-08-21 01:09:29,-32050,NEFT
566,2a254b35ea179eb,1078197798377030,2021-12-16 12:26:40,-28900,Cheque
567,0ad1f7a6a3226bc,1024456987916670,2021-03-19 16:00:50,+30700,RTGS
568,9daa4ea631c2cb5,1079279431633100,2021-12-15 06:24:00,-59725,NEFT
569,5474c6904b201a8,1036871800952190,2021-01-28 00:27:38,+550,NEFT
570,c3a488393365bb8,1021085552805110,2022-04-16 12:42:05,-36775,RTGS
571,eb291a9ac157c20,1045907525042810,2022-01-04 10:01:36,+34525,Wire Transfer
572,375d0795691c205,1051599416348720,2021-03-31 22:32:16,+12025,Wire Transfer
573,96dff09c66fb4fe,1092999632391320,2022-01-19 19:00:13,+45550,RTGS
574,7aaedc9b0bf218d,1088422521952590,2022-08-14 01:02:38,+13375,NEFT
575,4da71e484cff50f,1038911164043800,2022-01-03 16:04:29,-2575,Wire Transfer
576,bf7ee68ea8a32b2,1045831210089830,2022-06-29 03:08:26,+21250,RTGS
577,2b26243f4e4535e,1012731750672240,2021-05-25 06:02:14,-33400,Wire Transfer
578,113f24f1a030ed7,1036089025991620,2021-03-24 21:09:27,+19000,Cheque
579,faf3d708563b850,1014482792223860,2021-02-02 00:12:02,+31375,Wire Transfer
580,50dde191fea93f3,1049446135653680,2022-07-24 05:53:05,+31375,RTGS
581,c74b8930e04517b,1085316178673130,2021-05-23 18:15:18,+50725,RTGS
582,14d10b2570594ae,1069056758614570,2022-07-11 13:02:54,-8875,RTGS
583,1f057bfe1df25a3,1067069499181830,2021-03-28 04:26:12,-30925,Wire Transfer
584,35917be8f893ed0,1089087288253050,2021-01-02 17:24:09,-25975,Wire Transfer
585,20e1143b73a5581,1086200114036770,2022-07-02 11:26:27,+24850,Wire Transfer
586,93db9a576425556,1039485454530100,2021-02-07 23:13:07,-48025,Wire Transfer
587,6ffe230c6eedebf,1023186844961810,2021-07-06 21:55:55,-8650,Cheque
588,c4d7171e83abb50,1053665764176960,2021-11-22 17:23:54,+15400,RTGS
589,2e0ccdad89554e8,1039463926007480,2021-04-24 03:03:06,+24400,NEFT
590,8f76c6f737dbec5,1048972364279460,2022-08-11 21:46:20,-50275,RTGS
591,67fc43878c9e271,1097601204937990,2021-11-14 17:50:11,-43750,RTGS
592,7bb2c2ec8ad703c,1060260056799050,2021-04-22 15:37:47,-23275,RTGS
593,26cb81ab3d5b445,1095703842906130,2021-08-09 10:17:39,-20575,Wire Transfer
594,e83916f57201b39,1035712848682650,2022-09-19 10:22:40,+41275,Wire Transfer
595,b1c7a646ce4462d,1014615501315800,2021-06-21 22:15:47,-19225,RTGS
596,d8566576c1c6fe4,1080095367861970,2022-01-19 22:00:36,+10450,Cheque
597,9cb02c5e2464c51,1041572869845390,2021-02-28 10:10:39,-39475,RTGS
598,1060a7762562331,1061997486019950,2022-08-30 00:21:05,-36325,Cheque
599,559d33a245ebd4f,1079349135755660,2022-06-06 15:47:18,-58375,NEFT
600,0dbf74660608d47,1077853350938810,2022-01-04 21:48:55,+20575,Cheque
601,e80635b34e22fb2,1047983514108790,2021-04-12 00:09:16,+52525,NEFT
602,799e4df9c329075,1092311539912740,2021-03-17 17:09:19,-13150,NEFT
603,31e2c451ec8cd3b,1081484692128340,2022-04-12 21:01:51,+51850,Wire Transfer
604,18ab665613b0ce8,1031850118862850,2022-06-12 18:42:23,-52075,Cheque
605,54215bf034feaac,1015946958442300,2021-03-30 08:35:23,+18550,Wire Transfer
606,637b06c43d0b8c7,1048440903923970,2021-07-19 18:08:15,+58150,NEFT
607,3c166a00903dc40,1088614098351220,2021-12-16 14:07:54,-6400,Cheque
608,b5a3c8d2d9c6528,1027520020805320,2022-06-28 17:25:09,+550,NEFT
609,50f920374b9d8d5,1042233606317940,2022-04-04 21:16:05,-10000,Wire Transfer
610,184e28c57585536,1041380109755570,2022-09-03 18:57:31,+34525,Cheque
611,f6b72fac6f419b0,1037883306580120,2021-12-17 13:31:12,-18100,NEFT
612,ad799693cbe56d0,1043525307186180,2021-09-03 16:39:13,-46000,RTGS
613,935f9936012ba90,1021296071111630,2022-05-19 21:55:59,+21925,NEFT
614,99ba7392ba0b804,1056882254456980,2022-06-20 07:59:59,-21475,Cheque
615,e2d7a3b4004e79e,1025221122738100,2022-07-22 00:08:49,+35200,Cheque
616,4bb45846e8df394,1072730979362990,2021-11-21 03:55:49,+32950,NEFT
617,80ea915bf9e06c7,1025469806552710,2022-06-21 12:14:55,+47125,Cheque
618,38180378bc2335a,1083992758652430,2022-03-05 04:41:42,-1000,Cheque
619,f098f81143182d7,1067028383513260,2022-05-07 06:05:59,+43975,Cheque
620,6e176bf88b13b57,1039941021933340,2022-03-06 20:32:57,-34300,RTGS
